thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|kdjnsban|kdctarik|register|carahitung|prosenphln|prosenrkp|prosenrmp|kppnrkp|kppnrmp|kppnphln|regdam|kdluncuran|kdblokir|uraiblokir|kdib
2026|01|527010|015|08|WA|4722|EBD|01|51|1|003|100|EE|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4722|EBD|01|51|1|003|100|EE|524113|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|001|005|TJ|523121|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|001|005|TJ|523199|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|002|005|TJ|522191|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|002|005|TJ|523199|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|003|005|TJ|522191|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|003|005|TJ|523121|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|CCL|01|51|1|003|005|TJ|523199|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|001|100|LA|521211|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|001|100|LA|522151|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|001|100|LA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|001|100|LA|524113|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|002|100|LA|521211|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|002|100|LA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|002|100|LA|524113|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|002|100|TH|522191|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|003|100|EA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|003|100|LA|521211|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|003|100|LA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|003|100|LA|524113|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|003|100|TH|522191|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|004|100|LA|521211|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|004|100|LA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|004|100|LA|524113|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|006|100|JA|521211|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|006|100|JA|521213|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|006|100|JA|522151|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|006|100|JA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|006|100|JA|524113|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|006|100|JA|524114|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|008|100|FA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|008|100|FB|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|307|100|SA|521211|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|527010|015|08|WA|4725|FAB|01|51|1|307|100|SA|524111|019|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|528476|015|08|CD|6212|BMB|21|51|2|001|100| A|524113|061|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|528476|015|08|CD|6212|BMB|21|51|2|001|100| B|521211|061|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|528476|015|08|CD|6212|BMB|21|51|2|001|100| B|522151|061|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|528476|015|08|CD|6212|BMB|21|51|2|001|100| B|524113|061|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|528476|015|08|CD|6212|BMB|21|51|2|001|100| C|524113|061|A|0|0| |0|0|0|0| | | | ||00||0
2026|01|528476|015|08|CD|6212|BMB|21|51|2|001|100| D|521211|061|A|0|0| |0|0|0|0| | | | ||00||0
