thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|urskmpnen|kdib|kdlokus|reflokus|nmlokus
2026|01|527010|015|08|WA|4718|BMB|01|51|1|001|100|DA|PB.14  Penyelenggaraan Kegiatan Edukasi Publik|00|||
2026|01|527010|015|08|WA|4718|BMB|01|51|1|002|100|DA|PB.14  Penyelenggaraan Kehumasan|00|||
2026|01|527010|015|08|WA|4718|BMB|01|51|1|002|100|QA|PB.16  Kerja Sama Kelembagaan|00|||
2026|01|527010|015|08|WA|4718|BMB|01|51|1|002|100|QB|PB.16  Strategi Komunikasi dan Publikasi|00|||
2026|01|527010|015|08|WA|4718|BMB|01|51|1|002|100|QC|PB.16  Layanan Informasi dan Hubungan Media|00|||
2026|01|527010|015|08|WA|4718|BMB|01|51|1|003|100|AA|PB.11  Implementasi PUG Ditjen Perbendaharaan|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AA|PB.11  Perumusan, Penyempurnaan, dan Monev Proses Bisnis Kantor Vertikal DJPb di Bidang Perbendaharaan (Supervisi Proses Bisnis Kanwil DJPb dan KPPN)|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AB|PB.11  Dukungan Transformasi Pola Kerja melalui Intress Office, Integrasi Layanan (FO Layanan Bersama dan Kemenkeu Satu) dan Monev Manajemen Keberlangsungan Bisnis|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AC|PB.11  Monev Analisis Beban Kerja dan Simplifikasi Laporan|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AD|PB.11  Pengukuran Efektivitas dan Evaluasi Implementasi Renstra DJPb 20252029|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AE|PB.11  Pengembangan Kajian dan Kebijakan Penataan dan Transformasi Organisasi Instansi Vertikal|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AF|PB.11  Pengembangan Kajian dan Kebijakan Penataan dan Transformasi Organisasi Kantor Pusat|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AG|PB.11  Monev Kebijakan Pelaksanaan Badan Pengarah Papua (BPP)  DOB|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AH|PB.11  Change Management Kebijakan Penataan Organisasi DJPb|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AI|PB.11  Pengembangan Kajian dan Kebijakan Terkait Pelayanan DJPb melalui Penajaman CSO dan Treasury Connect|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AJ|PB.11  Monev atas Implementasi Regional Chief Economist dan Financial Advisor|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AK|PB.11  Dukungan Strategis Pembangunan Ibu Kota Negara (IKN)|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|AL|PB.11  Dukungan Strategis Organisasi dan Koordinasi Lintas Wilayah|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|BA|PB.12 Rekomendasi Implementasi Administrasi Kepegawaaian|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|CB|PB.13 Rapat Pimpinan Perbendaharaan, Setwapres dan K/L Terkait|00|||
2026|01|527010|015|08|WA|4719|EBA|01|51|1|003|100|CC|PB.13  Dukungan Monitoring Pelaksanaan Pokja Papua dan Pemda|00|||
