thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|02|||8|Anggota/Petugas|0.0||0||0||0||12.0|OB|150000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|03||1|9|Honor Tim SAI|0.0||0||0||0||0.0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|03|||10|Penanggung Jawab|0.0||0||0||0||12.0|OB|200000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|03|||11|Koordinator|0.0||0||0||0||12.0|OB|200000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|03|||12|Ketua/Wakil Ketua|0.0||0||0||0||12.0|OB|150000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|03|||13|Anggota/Petugas|0.0||0||0||0||12.0|OB|150000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04||1|14|Honor Pengelola Keuangan|0.0||0||0||0||0.0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||15|PPSPM|0.0||0||0||0||12.0|OB|470000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||16|Bendahara Pengeluaran|0.0||0||0||0||12.0|OB|410000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||17|Staf Pengelola Keuangan Layanan Perkantoran|0.0||0||0||0||12.0|OB|300000|0|0
