thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|urskmpnen|kdib|kdlokus|reflokus|nmlokus
2026|01|528722|015|08|CD|6215|FAH|33|51|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil (Cross Program)|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|001|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|994|002| C|Pelaksanaan Operasional Kantor|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|994|002| D|Pemeliharaan Peralatan dan Mesin|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|994|002| G|Pemeliharaan Gedung dan Bangunan|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2026|01|528722|015|08|WA|4715|EBA|33|51|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528722|015|08|WA|4715|EBD|33|51|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2026|01|528722|015|08|WA|4718|BMB|33|51|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528722|015|08|WA|4718|BMB|33|51|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528722|015|08|WA|4719|EBA|33|51|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528722|015|08|WA|4719|EBA|33|51|2|004|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2026|01|528722|015|08|WA|4719|EBC|33|51|2|001|100|XC|Penyelenggaraan Capacity Building|00||0|0
2026|01|528722|015|08|WA|6990|ABA|33|51|2|001|100|YA|Monitoring Dana Otsus ke Pemda Prov. Papua Barat Daya|00||0|0
2026|01|528544|015|08|CD|6212|BMB|22|51|2|001|100| A|Profiling UMKM|00||0|0
2026|01|528544|015|08|CD|6212|BMB|22|51|2|001|100| B|Pemberdayaan UMKM - Sosialisasi/Bimtek/Asistensi dan Bazar/Pojok/Rumah UMKM|00||0|0
2026|01|528544|015|08|CD|6212|BMB|22|51|2|001|100| C|Monitoring dan Evaluasi|00||0|0
2026|01|528544|015|08|CD|6212|BMB|22|51|2|001|100| D|Komunikasi Publik - Bazar/Pojok/Rumah UMKM|00||0|0
2026|01|528544|015|08|CD|6212|FAC|22|51|2|002|100| A|Pembinaan Satker BLU|00||0|0
2026|01|528544|015|08|CD|6212|FAC|22|51|2|002|100| B|Asistensi / Pembinaan Pengelolaan Keuangan BLU Daerah|00||0|0
2026|01|528544|015|08|CD|6212|FAH|22|51|2|003|100| A|Pendampingan Penyusunan dan Penyelesaian Permasalahan Laporan Keuangan UAPPA-W dan BLU|00||0|0
2026|01|528544|015|08|CD|6212|FAH|22|51|2|003|100| B|Sosialisasi dan Bimbingan Teknis UAPPA-W|00||0|0
2026|01|528544|015|08|CD|6212|FAH|22|51|2|002|100| A|Forum Koordinasi dan Rekonsiliasi Data dengan Bank Indonesia|00||0|0
2026|01|528544|015|08|CD|6212|FAH|22|51|2|002|100| B|Pembinaan SAP pada Pemerintah Daerah|00||0|0
2026|01|528544|015|08|CD|6212|FAH|22|51|2|002|100| C|Sosialisasi/Bimtek/Workshop/FGD dengan Pemda|00||0|0
2026|01|528544|015|08|CD|6212|FAL|22|51|2|001|100| A|Sosialisasi Peraturan/Kebijakan Pelaksanaan Anggaran|00||0|0
2026|01|528544|015|08|CD|6212|FAL|22|51|2|001|100| B|Pengkoordinasian Kerjasama Ekonomi dan Keuangan Daerah|00||0|0
2026|01|528544|015|08|CD|6212|FAL|22|51|2|001|100| C|Pembinaan dan Bimtek Pengelolaan Keuangan Daerah|00||0|0
2026|01|528544|015|08|CD|6212|FAL|22|51|2|001|100| D|Penyerahan DIPA|00||0|0
2026|01|528544|015|08|CD|6213|ABA|22|51|2|001|100| A|Penyusunan Analisis Potensi Pembiayaan dan Pelaksanaan MoU DJPb dan PT SMI di Daerah|00||0|0
2026|01|528544|015|08|CD|6213|FAE|22|51|2|009|100| B|Monitoring dan Evaluasi KUR/Penerusan Pinjaman|00||0|0
2026|01|528544|015|08|CD|6213|FAE|22|51|2|009|100| C|Monev Site Visit Fasilitas Likuiditas Pembiayaan Perumahan (FLPP)|00||0|0
2026|01|528544|015|08|CD|6213|FAE|22|51|2|009|100| D|FGD Analisa Fasilitas Likuiditas Pembiayaan Perumahan (FLPP)|00||0|0
2026|01|528544|015|08|CD|6213|FAE|22|51|2|008|100| A|Koordinasi Pelaksanaan Tugas RCE  ALCo|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| A|Pelaksanaan Spending Review|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| C|Review Pelaksanaan Anggaran|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| D|Monitoring dan Evaluasi Pelaksanaan Anggaran|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| E|Pengumpulan Informasi/Penajaman Data Fiskal Regional/Penyusunan KFR|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| F|Publikasi Kajian Fiskal Regional|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| G|Pengumpulan Konfirmasi Informasi Pengelolaan Keuangan Daerah dan Penyusunan Profil Keuangan Daerah|00||0|0
2026|01|528544|015|08|CD|6213|FAL|22|51|2|003|100| H|Monitoring atas Dana Transfer dan Dana Desa|00||0|0
2026|01|528544|015|08|CD|6215|FAH|22|51|2|003|100| A|Pembinaan UAKBUN D (KPPN)|00||0|0
2026|01|528544|015|08|CD|6215|FAH|22|51|2|003|100| B|Koordinasi UAKBUN-D (KPPN)|00||0|0
2026|01|528544|015|08|CD|6215|FAH|22|51|2|001|100| A|Koordinasi Laporan Keuangan Pemerintah Daerah dan/atau BLUD|00||0|0
2026|01|528544|015|08|CD|6215|FAH|22|51|2|001|100| B|Penyusunan Laporan Statistik Keuangan Pemerintah Tingkat Wilayah|00||0|0
2026|01|528544|015|08|CD|6216|FAE|22|51|2|002|100| A|Pelaksanaan Survei Bahan Sumbangan Standar Biaya Masukan|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|001|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|994|002| C|Pelaksanaan Operasional Kantor|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|994|002| D|Pemeliharaan Peralatan dan Mesin|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|994|002| G|Pemeliharaan Gedung dan Bangunan|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2026|01|528544|015|08|WA|4715|EBA|22|51|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528544|015|08|WA|4715|EBD|22|51|2|Z36|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528544|015|08|WA|4715|EBD|22|51|2|Z26|100| A|Rakor Penyusunan Laporan Keuangan Tingkat UAPPA-W|00||0|0
2026|01|528544|015|08|WA|4718|BMB|22|51|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528544|015|08|WA|4718|BMB|22|51|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528544|015|08|WA|4719|EBA|22|51|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528544|015|08|WA|4719|EBA|22|51|2|005|100| A|Monitoring dan Evaluasi Implementasi ISO|00||0|0
2026|01|528544|015|08|WA|4719|EBA|22|51|2|005|100| B|Pelaksanaan Supervisi Teknis Aplikasi|00||0|0
2026|01|528544|015|08|WA|4719|EBA|22|51|2|003|100| A|Pelaksanaan Supervisi Proses Bisnis KPPN|00||0|0
2026|01|528544|015|08|WA|4719|EBA|22|51|2|003|100| B|Koordinasi Inovasi layanan|00||0|0
2026|01|528544|015|08|WA|4719|EBC|22|51|2|001|100|XC|Penyelenggaraan Capacity Building|00||0|0
2026|01|528544|015|08|WA|4722|EBD|22|51|2|001|100| A|Pelaksanaan Manajemen Resiko dan Kepatuhan Internal|00||0|0
2026|01|528544|015|08|WA|4722|EBD|22|51|2|001|100| B|Pemantauan Kode Etik dan Kepatuhan Pegawai|00||0|0
2026|01|528750|015|08|CD|6212|BMB|25|10|2|001|100| A|Profiling UMKM|00||0|0
2026|01|528750|015|08|CD|6212|FAC|25|10|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2026|01|528750|015|08|CD|6212|FAC|25|10|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2026|01|528750|015|08|CD|6212|FAH|25|10|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528750|015|08|CD|6212|FAL|25|10|2|004|100| A|Konsultasi|00||0|0
2026|01|528750|015|08|CD|6212|FAL|25|10|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2026|01|528750|015|08|CD|6212|FAL|25|10|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BAR|00||0|0
2026|01|528750|015|08|CD|6213|FAC|25|10|2|001|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2026|01|528750|015|08|CD|6213|FAE|25|10|2|009|100| A|Monev Penyaluran Pembiayaan Ultra Mikro|00||0|0
2026|01|528750|015|08|CD|6213|FAL|25|10|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2026|01|528750|015|08|CD|6214|FAL|25|10|2|002|100| A|Pelaksanaan Pencairan/Penarikan/Pengesahan Dana|00||0|0
2026|01|528750|015|08|CD|6214|FAL|25|10|2|002|100| B|Penerbitan/Persetujuan/Rekonsiliasi Rekening/SKPP/Konfirmasi Penerimaan Negara, dll|00||0|0
2026|01|528750|015|08|CD|6215|FAH|25|10|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN di Daerah|00||0|0
2026|01|528750|015|08|CD|6215|FAH|25|10|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|001|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|994|002| C|Pelaksanaan Operasional Kantor|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|994|002| D|Pemeliharaan Peralatan dan Mesin|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|994|002| G|Pemeliharaan Gedung dan Bangunan|00||0|0
2026|01|528750|015|08|WA|4715|EBA|25|10|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2026|01|528750|015|08|WA|4715|EBB|25|10|2|004|100|GB|Pembangunan Gedung / Renovasi Kantor|00||0|0
2026|01|528750|015|08|WA|4715|EBB|25|10|2|004|100|RA|Pembangunan Rumah Dinas|00||0|0
2026|01|528750|015|08|WA|4715|EBD|25|10|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2026|01|528750|015|08|WA|4718|BMB|25|10|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528750|015|08|WA|4718|BMB|25|10|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528750|015|08|WA|4719|EBA|25|10|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2026|01|528750|015|08|WA|4719|EBA|25|10|2|004|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2026|01|528750|015|08|WA|4719|EBC|25|10|2|001|100|XC|Penyelenggaraan Capacity Building|00||0|0
2026|01|528750|015|08|WA|6990|ABA|25|10|2|001|100|UA|Monitoring Dana Otsus ke Pemda Prov. Papua Tengah|00||0|0
2026|01|527776|015|08|CD|6212|BMB|08|55|2|001|100| A|Profiling UMKM|00||0|0
2026|01|527776|015|08|CD|6212|BMB|08|55|2|001|100| B|Pemberdayaan UMKM - Sosialisasi/Bimtek/Asistensi dan Bazar/Pojok/Rumah UMKM|00||0|0
2026|01|527776|015|08|CD|6212|BMB|08|55|2|001|100| C|Monitoring dan Evaluasi|00||0|0
2026|01|527776|015|08|CD|6212|BMB|08|55|2|001|100| D|Komunikasi Publik - Bazar/Pojok/Rumah UMKM|00||0|0
2026|01|527776|015|08|CD|6212|FAC|08|55|2|002|100| A|Pembinaan Satker BLU|00||0|0
2026|01|527776|015|08|CD|6212|FAC|08|55|2|002|100| B|Asistensi / Pembinaan Pengelolaan Keuangan BLU Daerah|00||0|0
2026|01|527776|015|08|CD|6212|FAH|08|55|2|003|100| A|Pendampingan Penyusunan dan Penyelesaian Permasalahan Laporan Keuangan UAPPA-W dan BLU|00||0|0
2026|01|527776|015|08|CD|6212|FAH|08|55|2|003|100| B|Sosialisasi dan Bimbingan Teknis UAPPA-W|00||0|0
2026|01|527776|015|08|CD|6212|FAH|08|55|2|002|100| A|Forum Koordinasi dan Rekonsiliasi Data dengan Bank Indonesia|00||0|0
2026|01|527776|015|08|CD|6212|FAH|08|55|2|002|100| B|Pembinaan SAP pada Pemerintah Daerah|00||0|0
2026|01|527776|015|08|CD|6212|FAH|08|55|2|002|100| C|Sosialisasi/Bimtek/Workshop/FGD dengan Pemda|00||0|0
2026|01|527776|015|08|CD|6212|FAL|08|55|2|001|100| A|Sosialisasi Peraturan/Kebijakan Pelaksanaan Anggaran|00||0|0
2026|01|527776|015|08|CD|6212|FAL|08|55|2|001|100| B|Pengkoordinasian Kerjasama Ekonomi dan Keuangan Daerah|00||0|0
2026|01|527776|015|08|CD|6212|FAL|08|55|2|001|100| C|Pembinaan dan Bimtek Pengelolaan Keuangan Daerah|00||0|0
2026|01|527776|015|08|CD|6212|FAL|08|55|2|001|100| D|Penyerahan DIPA|00||0|0
2026|01|527776|015|08|CD|6213|ABA|08|55|2|001|100| A|Penyusunan Analisis Potensi Pembiayaan dan Pelaksanaan MoU DJPb dan PT SMI di Daerah|00||0|0
2026|01|527776|015|08|CD|6213|FAE|08|55|2|009|100| B|Monitoring dan  Evaluasi KUR/Penerusan Pinjaman|00||0|0
2026|01|527776|015|08|CD|6213|FAE|08|55|2|009|100| C|Monev Site Visit Fasilitas Likuiditas Pembiayaan Perumahan (FLPP)|00||0|0
2026|01|527776|015|08|CD|6213|FAE|08|55|2|009|100| D|FGD Analisa Fasilitas Likuiditas Pembiayaan Perumahan (FLPP)|00||0|0
2026|01|527776|015|08|CD|6213|FAE|08|55|2|008|100| A|Koordinasi Pelaksanaan Tugas RCE  ALCo|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| A|Pelaksanaan Spending Review|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| C|Review Pelaksanaan Anggaran|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| D|Monitoring dan Evaluasi Pelaksanaan Anggaran|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| E|Pengumpulan Informasi/Penajaman Data Fiskal Regional/Penyusunan KFR|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| F|Publikasi Kajian Fiskal Regional (Full Cost)|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| G|Pengumpulan Konfirmasi Informasi Pengelolaan Keuangan Daerah dan Penyusunan Profil Keuangan Daerah|00||0|0
2026|01|527776|015|08|CD|6213|FAL|08|55|2|003|100| H|Monitoring atas Dana Transfer dan Dana Desa|00||0|0
2026|01|527776|015|08|CD|6215|FAH|08|55|2|003|100| A|Pembinaan UAKBUN D (KPPN)|00||0|0
2026|01|527776|015|08|CD|6215|FAH|08|55|2|003|100| B|Koordinasi UAKBUN-D (KPPN)|00||0|0
2026|01|527776|015|08|CD|6215|FAH|08|55|2|001|100| A|Koordinasi Laporan Keuangan Pemerintah Daerah dan/atau BLUD|00||0|0
2026|01|527776|015|08|CD|6215|FAH|08|55|2|001|100| B|Penyusunan Laporan Statistik Keuangan Pemerintah Tingkat Wilayah|00||0|0
2026|01|527776|015|08|CD|6216|FAE|08|55|2|002|100| A|Pelaksanaan Survei Bahan Sumbangan Standar Biaya Masukan|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|001|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|994|002| C|Pelaksanaan Operasional Kantor|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|994|002| D|Pemeliharaan Peralatan dan Mesin|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|994|002| G|Pemeliharaan Gedung dan Bangunan|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|994|002|TJ|Jasa Pemeliharaan/ Annual Technical Support (ATS)|00||0|0
2026|01|527776|015|08|WA|4715|EBA|08|55|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|527776|015|08|WA|4715|EBD|08|55|2|Z36|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|527776|015|08|WA|4715|EBD|08|55|2|Z26|100| A|Rakor Penyusunan Laporan Keuangan Tingkat UAPPA-W (Full Cost)|00||0|0
2026|01|527776|015|08|WA|4718|BMB|08|55|2|002|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|527776|015|08|WA|4718|BMB|08|55|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2026|01|527776|015|08|WA|4719|EBA|08|55|2|003|100| A|Pelaksanaan Supervisi Proses Bisnis KPPN|00||0|0
2026|01|527776|015|08|WA|4719|EBA|08|55|2|003|100| B|Koordinasi Inovasi layanan|00||0|0
2026|01|527776|015|08|WA|4719|EBA|08|55|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2026|01|527776|015|08|WA|4719|EBA|08|55|2|005|100| A|Monitoring dan Evaluasi Implementasi ISO|00||0|0
2026|01|527776|015|08|WA|4719|EBA|08|55|2|005|100| B|Pelaksanaan Supervisi Teknis Aplikasi|00||0|0
2026|01|527776|015|08|WA|4719|EBC|08|55|2|001|100|XC|Penyelenggaraan Capacity Building|00||0|0
2026|01|527776|015|08|WA|4722|EBD|08|55|2|001|100| A|Pelaksanaan Manajemen Resiko dan Kepatuhan Internal|00||0|0
2026|01|527776|015|08|WA|4722|EBD|08|55|2|001|100| B|Pemantauan Kode Etik dan Kepatuhan Pegawai|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|001|100|JA|PB.60 - Sosialisasi, Workshop dan ToT Standar Akuntansi Pemerintah (SAP)|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|001|100|JB|PB.60 - Penyelenggaraan Helpdesk Standar Akuntansi Pemerintah|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|001|100|JC|PB.60 - Forum Akuntansi Pemerintah Pusat|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|001|100|JD|PB.60 - Publikasi LKPP, LKBUN dan LKPP Berbahasa Inggris Audited Tahun 2024|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|005|100|HA|PB.40 - Penyelenggaraaan Sosialisasi Early Warning System pada BUMN/PT|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|005|100|HB|PB.40 - Workshop Investasi BUMN/PT|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|005|100|HC|PB.40 - Bimbingan Teknis Pemanfaatan Early Warning System BUMN/PT|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HA|PB.40 - Penyelenggaraaan Sosialisasi  Peraturan, Keputusan dan Perjanjian|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HB|PB.40 - FGD Investasi/pembiayaan Daerah dan Penerusan Pinjaman Pemda/BUMD|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HC|PB.40 - Workshop Pengelolaan Risiko dan Pembinaan Terkait Investasi Pemerintah|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HD|PB.40 - Investasi Pemerintah|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HE|PB.40 - Workshop Pengelolaan Kredit Program|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HF|PB.40 - Penyusunan Materi Untuk Pemberian Layanan Publikasi, Penyediaan Data dan Informasi|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|004|100|HG|PB.40 - Bimbingan Teknis Pemanfaatan Sistem Informasi Kredit Program|00||0|0
2026|01|527010|015|08|CD|6212|AEF|01|51|1|002|100|PA|PB.70 - Sosialisasi Peraturan Terkait Jabatan Fungsional Bidang Perbendaharaan|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|001|100|LA|PB.80 - Komunikasi Implementasi Aplikasi - Direktorat SITP|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|003|100|IA|PB.50 - FGD/Sosialisasi/Edukasi Satker BLU - Direktorat Pembinaan PK BLU|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|003|100|IB|PB.50 - Asistensi dan Pembinaan BLU dan BLUD  - Direktorat Pembinaan PK BLU|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|008|100|PA|PB.70 - Pelaksanaan Sertifikasi Kompetensi PPK, PPSPM dan Bendahara|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|008|100|PB|PB.70 - Pelaksanaan Penilaian Kinerja Jabatan Fungsional Bidang Perbendaharaan|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|008|100|PC|PB.70 - Pembinaan Unit Pembina Jabatan Fungsional Bidang Perbendaharaan K/L|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|005|100|FA|PB.20 - Pengelolaan Penyaluran DAK Fisik, Dana BOS, dan Dana Desa|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|007|100|IA|PB.50 - Collecting dan Evaluasi Data Analytical BLU- Direktorat Pembinaan PK BLU|00||0|0
2026|01|527010|015|08|CD|6212|FAC|01|51|1|004|100|IA|PB.50 - Refreshment Operasionalisasi Aplikasi BiOS PK BLU - Direktorat Pembinaan PK BLU|00||0|0
2026|01|527010|015|08|CD|6212|FAH|01|51|1|001|100|JA|PB.60 - Pembinaan Penyusunan Laporan Keuangan Kuasa BUN TA 2024|00||0|0
2026|01|527010|015|08|CD|6212|FAH|01|51|1|003|100|JA|PB.60 - Penyuluhan Penyusunan Laporan Keuangan K/L dan BUN TA 2024 Level Operator|00||0|0
2026|01|527010|015|08|CD|6212|FAH|01|51|1|003|100|JB|PB.60 - Sosialisasi Peraturan dan Sistem Aplikasi Terbaru|00||0|0
2026|01|527010|015|08|CD|6212|FAH|01|51|1|003|100|JC|PB.60 - Pembinaan Penyusunan Laporan Keuangan K/L (LK-K/L) TA 2024|00||0|0
2026|01|527010|015|08|CD|6212|FAH|01|51|1|002|100|JA|PB.60 - Forum Group Discussion, Diseminasi serta Bimbingan Teknis GFS kepada Pihak Internal dan Eksternal DJPb|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OB|PB.30 - Analisis Meeting Oleh Chief Economist Perbankan dan Perusahaan Sekuritas dan FGD Risk And  Portfolio Management|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OC|PB.30 - Workshop, FGD dan Sosialisasi  Pengelolaan Kas Negara|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OD|PB.30 - Sosialisasi dan Monev Pengelolaan Kas Negara, Perkiraan Pencairan Dana Harian dan Schedule Payment Date|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OE|PB.30 - Bimbingan Teknis dan Sosialisasi terkait Pengelolaan Kas Negara|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OF|PB.30 - Seminar, Workshop, Magang, Undangan Perbankan/BI dalam rangka peningkatan kapasitas SDM Dealer TDR|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OG|PB.30 - Knowledge Sharing Program: Active Cash Management|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OH|PB.30 - Pembinaan Bendahara Instansi Pada Kanwil dan KPPN|00||0|0
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OJ|PB.30 - Monev terkait Sistem Penyetoran Pajak Ke Kas Negara yang Terintegrasi Pencairan Dana Belanja Daerah|00||0|0
2026|01|527010|015|08|CD|6212|FAN|01|51|1|ZZ1|ZZ1|CA|PB.13 - Pemenuhan Prioritas Direktif Presiden|42||0|0
2026|01|527010|015|08|CD|6212|UAL|01|51|1|208|100|OE|PB.30 - Workshop, FGD, dan Sosialisasi terkait Penggunaan Digital Payment - Marketplace|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|001|100|MA|PB.TP - Penyusunan Kajian Bidang Perbendaharaan|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|001|100|OB|PB.30 - Rapat Koordinasi Pinjaman dan Hibah|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|001|100|OD|PB.30 - Monitoring dan evaluasi Implementasi Teasury Billing System|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|002|100|PA|PB.70 - Penyusunan Rekomendasi Program Pembayaran Jaminan Sosial|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|002|100|PB|PB.70 - Monitoring Implementasi Proses Bisnis pada Ditjen Perbendaharaan|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|009|100|HA|PB.40 - Monitoring dan Evaluasi terkait Kredit Program|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|009|100|HB|PB.40 - Monitoring dan Evaluasi Penyaluran Pinjaman|00||0|0
2026|01|527010|015|08|CD|6213|FAE|01|51|1|004|100|OA|PB.30 - Monitoring dan Evaluasi Kemitraan BUMPUN dan Counterparty Pengelolaan SBN|00||0|0
