thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| L|523121|019|A||||1|Kendaraan Dinas Roda Empat Mini Bus ( Penumpang 14 Orang Kebawah ) |2|UNIT|1|THN|0||0||2|UNIT|31450000|62900000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| L|523121|019|A||||2|Kendaraan Dinas Roda Dua Sepeda Motor|2|UNIT|1|THN|0||0||2|UNIT|4960000|9920000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| L|523121|019|A||||3|Inventaris Kantor|19|PEG|0||0||0||19|PEG|80000|1520000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||1|Printer|5|UNIT|1|THN|0||0||5|UNIT|690000|3450000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||2|Scanner|4|UNIT|1|THN|0||0||4|UNIT|500000|2000000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||3|P.C. Unit dan Laptop/Notebook|19|UNIT|1|THN|0||0||19|UNIT|500000|9500000|0
2027|01|015117|015|08|WA|4715|EBD|01|51|2|Z34|100| A|521211|019|A||||1|CTK - Biaya Kearsipan|1|THN|0||0||0||1|THN|3084000|3084000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||1|Uang Makan PNS Gol. II|5|ORG|21|HARI|12|BLN|0||1260|OH|35000|44100000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||2|Uang Makan PNS Gol. III|10|ORG|21|HARI|12|BLN|0||2520|OH|37000|93240000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||3|Uang Makan PNS Gol. IV|4|ORG|21|HARI|12|BLN|0||1008|OH|41000|41328000|0
