thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||3|PPK|1.0|ORG|12|BLN|0||0||12.0|OB|1150000|13800000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||4|PPSPM|1.0|ORG|12|BLN|0||0||12.0|OB|470000|5640000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||5|Bendahara|1.0|ORG|12|BLN|0||0||12.0|OB|410000|4920000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||6|Staff Pengelola Keuangan|1.0|ORG|12|BLN|0||0||12.0|OB|300000|3600000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|01|2|7|Honor Tim SAI|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|01||8|Penanggung Jawab|1.0|ORG|12|BLN|0||0||12.0|OB|200000|2400000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|01||9|Koordinator|1.0|ORG|12|BLN|0||0||12.0|OB|200000|2400000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|01||10|Ketua/Wakil Ketua|1.0|ORG|12|BLN|0||0||12.0|OB|150000|1800000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|01||11|Anggota/Petugas|1.0|ORG|12|BLN|0||0||12.0|OB|150000|1800000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|02|2|12|Honor Output Kegiatan|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|02||13|Honor Pejabat PBJ|1.0|ORG|12|BLN|0||0||12.0|OB|680000|8160000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|02||14|Honor Penyimpanan dan Pengurus BMN|1.0|ORG|12|BLN|0||0||12.0|OB|180000|2160000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01||1|1|Pengadaan Seragam|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||2|Seragam Pegawai|42.0|ORG|1|STEL|0||0||42.0|STEL|822739|34555000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||3|Seragam Satpam|9.0|ORG|1|STEL|0||0||9.0|STEL|1439334|12954000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||4|Seragam Pengemudi|1.0|ORG|1|STEL|0||0||1.0|STEL|670000|670000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||5|Seragam Pramubakti|3.0|ORG|1|STEL|0||0||3.0|STEL|670334|2011000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||1|Inventaris Kantor|42.0|PEG|0||0||0||42.0|PEG|76667|3220000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||2|Mini Bus (Penunpang 14 Orang kebawah)|3.0|Unit|0||0||0||3.0|Unit|30135334|90406000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||3|Kendaraan Roda 2|2.0|Unit|0||0||0||2.0|Unit|4752500|9505000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||4|Mesin Fotocopy|1.0|Unit|0||0||0||1.0|Unit|958000|958000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||5|Tabung Pemadam Api|20.0|Unit|0||0||0||20.0|Unit|287450|5749000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||6|AC Split/Window/Standing Floor|45.0|Unit|0||0||0||45.0|Unit|479089|21559000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||7|Lift|2.0|Unit|0||0||0||2.0|Unit|19164000|38328000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||8|Genset s.d. 50 KVA|1.0|Unit|0||0||0||1.0|Unit|5856000|5856000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| G|523111|019|A||||1|Pemeliharaan Gedung/Bangunan Kantor Bertingkat (D.K.I.  Jakarta)-Pemeliharaan Gedung Kantor|8155.0|M2|1|THN|0||0||8155.0|M2|88825|724367000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| G|523111|019|A||||2|Pemeliharaan Halaman Gedung/Bangunan Kantor (D.K.I.  Jakarta)|3881.0|M2|1|THN|0||0||3881.0|M2|8432|32724000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||1|Printer|21.0|Unit|0||0||0||21.0|Unit|661143|13884000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||2|PC/Laptop|42.0|Unit|0||0||0||42.0|Unit|479096|20122000|0
